trait,simmap,disc.trait,alpha1,alpha2,alpha3,alpha4,sigma1,sigma2,sigma3,sigma4,theta1,theta2,theta3,theta4
petleng,19,app,0.0467176332561422,0.0467176332561422,0.0467176332561422,0.0467176332561422,0.0667705657782114,0.0384844073316239,1.00000000000013e-09,1.28264176060085e-22,-0.587882012349972,1.26133641247005,0.253069588438138,-2.11931985765229e-24
petleng,20,app,0.0406641854761818,0.0406641854761818,0.0406641854761818,0.0406641854761818,0.0522405232974161,0.0626089167367266,1.00000000000851e-09,8.5136279844155e-21,-0.471570047896209,1.36347074679193,0.294600601907371,-1.20103286885119e-22
petleng,21,app,0.0479514778091489,0.0479514778091489,0.0479514778091489,0.0479514778091489,0.0575219490790729,0.0509666533023966,1.00000000000011e-09,1.06659083892683e-22,-0.521514156642283,0.973012393555486,0.374591901601103,-7.48185659722923e-24
petleng,22,app,4.67136221980708,3.27932171229011,0.0374194505733574,0,1.90380597522036e-09,1.90380597522036e-09,1.90380597522036e-09,1.90380597522036e-09,0.0705328042782809,0,0,0
petleng,23,app,0.0616095299800672,0.0616095299800672,0.0616095299800672,0.0616095299800672,0.05602897857057,0.0622677728293277,1.00000253773718e-09,2.5377372399043e-15,-0.520551502939434,1.00693602755751,-0.466811094329115,-1.11800507210044e-16
petleng,24,app,10.7766521637523,10.7766521637523,10.7766521637523,10.7766521637523,0.0785211125617057,0.000499947403898574,1.11764002697414e-09,0,-1.04308950070246,0,0,0
petleng,25,app,0.0321928918068589,0.0321928918068589,0.0321928918068589,0.0321928918068589,0.0512093133767922,0.0622989256805325,1.00000000348166e-09,3.48165686253218e-18,-0.260891611602056,0.6184426431111,-0.253399696665616,-7.59306485447344e-19
petleng,26,app,0.0346230728558125,0.0346230728558125,0.0346230728558125,0.0346230728558125,0.053960390324934,0.035762102484327,0.0221960735456399,0.0171161225157875,-0.466299394149822,1.3147632347567,0.345796200738762,-0.00106093766900998
petleng,27,app,0.0278750654590858,0.0278750654590858,0.0278750654590858,0.0278750654590858,0.0536279753712072,0.0557324510379746,1.00000000000382e-09,3.81936472172102e-21,-0.305017628187756,0.855472882979314,0.291692761511365,-2.52117016190142e-22
petleng,28,app,0.060501625383573,0.060501625383573,0.060501625383573,0.060501625383573,0.0733701369591379,0.0424076864822154,1.0000000000571e-09,5.70990172558534e-20,-0.646838270225908,1.20968691467383,-0.701002434092435,-1.15162880495976e-21
petleng,29,app,8.20515993657384,8.20515993657384,8.20515993657384,8.20515993657384,1.00054611127806e-09,2.06390236931495e-09,1e-09,0,-1.04308950070246,0,0,0
petleng,30,app,0.0476100489524371,0.0476100489524371,0.0476100489524371,0.0476100489524371,0.069873803839258,0.0379956431392938,1.00000000000025e-09,2.51009014250236e-22,-0.647525000244191,1.28547657348096,-0.193004178435092,-1.02528442195001e-24
petleng,31,app,0.0496705302776415,0.0496705302776415,0.0496705302776415,0.0496705302776415,0.0675527984891272,0.0448556985008243,1.00000000000022e-09,2.20748240965712e-22,-0.559564677279396,1.05304339275464,-0.357532130516289,-1.86292514286935e-24
petleng,32,app,0.0601729609688097,0.0601729609688097,0.0601729609688097,0.0601729609688097,0.063852770490642,0.0643542954666537,1.00000000000414e-09,4.14360987920661e-21,-0.757598005812433,1.28674036915068,1.0636547119155,-1.69654888090323e-23
petleng,33,app,0.0382977913745393,0.0382977913745393,0.0382977913745393,0.0382977913745393,0.0508817478327725,0.0656058075028711,1.00000000865398e-09,8.65398118383407e-18,-0.34367669840099,0.514214716671263,-0.0548089049832013,-1.48403020409566e-18
petleng,34,app,0.0196020597976066,0.0196020597976066,0.0196020597976066,0.0196020597976066,0.0600820590898593,0.0271324444508268,1.00000000000002e-09,2.4256310568119e-23,-0.307097442189347,1.29431367618233,0.0969022960043971,-2.04119945548089e-24
petleng,35,app,0.0324990544535841,0.0324990544535841,0.0324990544535841,0.0324990544535841,0.0615688317616686,0.04525811666216,1.00000000000079e-09,7.92636773189319e-22,-0.251708195420994,0.713468546708405,-0.152236707175423,-3.96723997289006e-23
petleng,36,app,0.0490989932799075,0.0490989932799075,0.0490989932799075,0.0490989932799075,0.044152233032807,0.0413492195162734,0.0452094276899311,0.0357793552946135,-0.573589690293928,1.33414572978228,0.334987338328802,-0.000811760530799137
petleng,37,app,0.0613429746172436,0.0613429746172436,0.0613429746172436,0.0613429746172436,0.0847216550145315,0.0524224153943698,1.00000000128623e-09,1.28622577985283e-18,-0.489535649542139,0.926171063299855,-0.131896845942782,-2.84173590214418e-20
petleng,38,app,0.0505492964816755,0.0505492964816755,0.0505492964816755,0.0505492964816755,0.0458946680512093,0.0415531823574945,0.0431852186385092,0.0358470846304451,-0.554743308121748,1.63250536190921,0.468056284220822,-0.000874071212837554
petleng,39,app,0.0506186903632226,0.0506186903632226,0.0506186903632226,0.0506186903632226,0.0437623340677656,0.0415347607989606,0.045059621730753,0.0364632236407848,-0.593998615356296,1.44848433749857,0.23777101689312,-0.000463143527724823
petleng,40,app,0.0557144688480727,0.0557144688480727,0.0557144688480727,0.0557144688480727,0.0614586888590178,0.0344651422842584,1.00000001363378e-09,1.3633778117961e-17,-0.613665404416866,1.16528851609336,-0.833388118004256,-1.90232350044793e-19
petleng,41,app,0.0480943165296803,0.0480943165296803,0.0480943165296803,0.0480943165296803,0.04876496426535,0.0658360538116255,1.00000000044829e-09,4.48291174072176e-19,-0.408094888462342,1.05663933171187,-0.318437067630401,-3.88145687225262e-20
petleng,42,app,0.050808876210669,0.050808876210669,0.050808876210669,0.050808876210669,0.0812058938419358,0.0425779391854729,1.00000000000441e-09,4.41160076635236e-21,-0.707561878937178,1.21467442201939,-0.230399015593736,-4.08896985465093e-23
petleng,43,app,0.0666683337942802,0.0666683337942802,0.0666683337942802,0.0666683337942802,0.077230864920457,0.0313440986327629,1.00000000001982e-09,1.98177767709536e-20,-0.587173777504722,1.38307994707315,-0.586408724830628,-1.52790834033671e-22
petleng,44,app,0.0495843358156553,0.0495843358156553,0.0495843358156553,0.0495843358156553,0.0683575686896701,0.0351205999061055,1.00000000000011e-09,1.11318717328238e-22,-0.545403804288416,1.31353739748351,1.95460404738057,-1.3460484339614e-24
petleng,45,app,1.72064778600503e-10,1.72064778600503e-10,1.72064778600503e-10,1.72064778600503e-10,0.053605296462067,0.0470127854334545,1.17514700081803e-09,1.12287761444121e-10,-2.10439106907251e-09,5.3633579740915e-09,9.04478995732761e-10,-1.46675307912981e-12
petleng,46,app,8.26500808606988,8.26500808606988,8.26500808606988,8.26500808606988,1e-09,1e-09,1e-09,1e-09,-1.04308950070252,-6.46419924889237e-14,1.46673009535779e-25,0
petleng,47,app,0.0605206756144703,0.0605206756144703,0.0605206756144703,0.0605206756144703,0.0787723771010056,0.0512444371687176,1.00000000000159e-09,1.59397871312224e-21,-0.703237559647352,1.33138204037769,1.14225062812027,-1.63841240082884e-23
petleng,48,app,0.0524111344491305,0.0524111344491305,0.0524111344491305,0.0524111344491305,0.0451200180105302,0.0410671804445806,0.0445140180790775,0.035003393204126,-0.640712703300308,1.32251037229869,-0.0316742178021858,-0.000321612474458664
petleng,49,app,0.034630364732778,0.034630364732778,0.034630364732778,0.034630364732778,0.0670715296075834,0.0385721984855231,1.00000000000592e-09,5.91547012908641e-21,-0.652161466149585,1.84180377133716,-0.0471906788209166,-4.49133472653449e-23
petleng,50,app,0.0496998144555252,0.0496998144555252,0.0496998144555252,0.0496998144555252,0.0615267437657847,0.0403083583050529,1.00000000010199e-09,1.01984234471201e-19,-0.619863978006037,1.43032232153378,0.237552392390241,-1.47305271105224e-21
petleng,51,app,0.0456956379541911,0.0456956379541911,0.0456956379541911,0.0456956379541911,0.0825504183762704,0.0429259841992752,1.0000000000014e-09,1.39685922635498e-21,-0.515487595657121,1.02980100034079,0.105537046624716,-2.28657081802752e-22
petleng,52,app,0.0301984359008926,0.0301984359008926,0.0301984359008926,0.0301984359008926,0.0557898578194978,0.0541407042962593,1.00000000000251e-09,2.51017960000587e-21,-0.388465674490217,0.969972484503641,0.219515579090275,-3.17382316438096e-22
petleng,53,app,0.0271198267700524,0.0250412918146646,0.0344221329043716,0.0250412911297147,0.0383586151322396,0.0352478520455458,0.0401349372155731,0.0299608116997955,-0.420136227340946,3894821.75552735,0.934093715336981,-0.00252154897760484
petleng,54,app,0.0495420205377681,0.0495420205377681,0.0495420205377681,0.0495420205377681,0.0447872597371345,0.0443078441951438,0.0417883403396906,0.0385775144819675,-0.530045757434184,1.31605018765066,0.151936579200609,-0.001768553042548
petleng,55,app,2.19552178112617e-11,2.19552178112617e-11,2.19552178112617e-11,2.19552178112617e-11,0.03746027229394,0.064609163426273,1.01967469942095e-09,1.60123822662284e-11,-2.43212730218952e-10,4.52808135348181e-10,6.3285299296591e-11,-5.09684839229763e-13
petleng,56,app,0.0685091707788954,0.0685091707788954,0.0685091707788954,0.0685091707788954,0.0711433855430411,0.0517029874916609,1.00000000150034e-09,1.50034222084886e-18,-0.659991491344334,1.07306141939092,-0.145153916800016,-4.04950674679926e-21
petleng,57,app,1.16649595286385e-12,1.16649595286385e-12,1.16649595286385e-12,1.16649595286385e-12,0.0565605686861562,0.0526232032314579,1.00094000349247e-09,6.06772042710375e-13,-1.02980043143436e-11,2.1584393635441e-11,-6.09585740977059e-13,-1.32729736286465e-15
petleng,58,app,11.580362420449,11.580362420449,11.580362420449,11.580362420449,1e-09,1.04440151584944e-09,7.46273183656419e-08,0,-1.04308950070246,0,0,0
petleng,59,app,0.0572241248097473,0.0572241248097473,0.0572241248097473,0.0572241248097473,0.0616253922231023,0.0607001480327191,1.00000000000078e-09,7.76847079801402e-22,-0.67520577361758,1.19452697539614,-0.218781295279863,-8.40014287778459e-24
petleng,60,app,0.0502083929789457,0.0502083929789457,0.0502083929789457,0.0502083929789457,0.043833639558285,0.0407611841967092,0.0453614814407323,0.0350554937229069,-0.631060777322778,1.36990598176711,-0.0394145600608588,-0.00035519302774702
petleng,61,app,0.0554978566632012,0.0554978566632012,0.0554978566632012,0.0554978566632012,0.0818603813691624,0.0608147462052856,1.00000000008118e-09,8.11754583854325e-20,-0.69228602102978,1.02918068452174,-0.0909876615526956,-1.20895583466252e-21
petleng,62,app,0.0363702240103811,0.0363702240103811,0.0363702240103811,0.0363702240103811,0.0427524614659581,0.0378583389935184,0.0437351152213359,0.0310469485727419,-0.405088714061327,1.52635265570017,0.142428663323787,-0.00386606438738211
petleng,63,app,0.0414448275091378,0.0414448275091378,0.0414448275091378,0.0414448275091378,0.0605598317634692,0.0386302010719709,1.00000000000006e-09,5.86763960276155e-23,-0.545870591231017,1.29692579961477,0.38756113366921,-1.96917776383524e-24
petleng,64,app,0.0250452704388561,0.025045270438855,0.0250452704388609,0.025045270438855,0.0453310181187707,0.0604297773757931,1.000018326185e-09,1.83261854513118e-14,-0.218716433364757,0.576875643029042,-0.237669733300181,-4.08218681205809e-15
petleng,65,app,0.0682771158122203,1.32447429093423,3.43723478386828e-05,2.09669483519416e-300,1.00053109981188e-09,1.00053109981188e-09,1.00053109981188e-09,1.00053109981188e-09,70676.556981735,0.461445766976404,0.0826673743864409,-1.64642929885783e-318
petleng,66,app,0.0614457727741294,0.0614457727741294,0.0614457727741294,0.0614457727741294,0.0649377094741978,0.0463768741099803,1.00000000000001e-09,6.0822516368249e-24,-0.597885449857661,1.13569112424251,0.789745751911568,-1.66865722041987e-25
petleng,67,app,0.0646480820995155,0.0646480820995155,0.0646480820995155,0.0646480820995155,0.0818697960809021,0.0464752694964234,1.00000000000008e-09,8.04964840873798e-23,-0.711698064066283,1.07131260964695,0.320623071267599,-1.15800482056364e-24
petleng,68,app,0.0230887952897236,0.0222922882943304,0.0271015634344705,0.0222922880169115,0.0416267423992232,0.0277109723614405,0.0595179929140704,0.0174795058343635,-0.327699005430723,1475970.10231742,0.780437817335411,-0.00284418440180303
petleng,69,app,0.0489450207560905,0.0489450207560905,0.0489450207560905,0.0489450207560905,0.0568926506976711,0.0450295237005879,1.0000004900846e-09,4.9008461044678e-16,-0.478526506091853,0.866223606794322,-0.34201885555528,-2.85895693436585e-17
petleng,70,app,0.0497890222445784,0.0497890222445784,0.0497890222445784,0.0497890222445784,0.046451019237692,0.0348114989488405,0.0508622091391381,0.024359179646323,-0.453362332334932,1.73707273546915,0.207422771397429,-0.00026365944162031
petleng,71,app,6.35890147159614e-14,6.35890147159614e-14,6.35890147159614e-14,6.35890147159614e-14,0.0521384143737461,0.0561587460024307,1.00006328488354e-09,4.87240545824545e-14,-7.14272288371008e-13,1.84321304558892e-12,7.22517351143343e-13,-2.84230293758158e-15
petleng,72,app,0.0529281500090832,0.0529281500090832,0.0529281500090832,0.0529281500090832,0.0528261638955591,0.0353048580326342,0.0358861225451718,0.0228375998801033,-0.613692651365707,1.48211337535631,-0.118876631845207,-0.000222581721192298
petleng,73,app,0.044925430576058,0.044925430576058,0.044925430576058,0.044925430576058,0.0454775601319176,0.0364557192875509,0.0435440243516248,0.0288657369026301,-0.540613988248512,1.75604887115841,0.565261071669848,-0.000514688858800313
petleng,74,app,0.0684155916733659,0.0684155916733659,0.0684155916733659,0.0684155916733659,0.0894203212969888,0.0295291117151247,1.00000000000661e-09,6.60557408484671e-21,-0.696715275339238,1.20416384506696,-0.607417236232378,-1.03201541041039e-23
petleng,75,app,0.0531911753961972,0.0531911753961972,0.0531911753961972,0.0531911753961972,0.0614747730097715,0.0440013346746845,1.00000000000914e-09,9.13959507279564e-21,-0.426872187838624,1.19622100283622,-0.593672163079614,-1.11017832882123e-21
petleng,76,app,0.0517314456827682,0.0517314456827682,0.0517314456827682,0.0517314456827682,0.0448631556075936,0.0408424898030908,0.046663004672245,0.0345587274905081,-0.623558794075565,1.25247458774242,0.135997093726723,-0.000457599900345139
petleng,77,app,0.0524687020280421,0.0524687020280421,0.0524687020280421,0.0524687020280421,0.0465879476796991,0.0402098442655139,0.0475092753422702,0.0332035674749655,-0.404425276445081,1.71250100519393,0.522146975915837,-0.000569533889960376
petleng,78,app,0.068271021198943,0.068271021198943,0.068271021198943,0.068271021198943,0.0587101217853847,0.0847771307318417,1.00000001430949e-09,1.43094907475455e-17,-0.595364384670435,0.783493763650913,-0.130569929748874,-4.76062200586873e-19
petleng,79,app,0.0381337847074141,0.0381337847074141,0.0381337847074141,0.0381337847074141,0.0422240998263441,0.0335859468791867,0.0489552810295867,0.0252592760744812,-0.468915617690465,2.058472510709,0.819228297753935,-0.000501199100253122
petleng,80,app,0.052089923731793,0.052089923731793,0.052089923731793,0.052089923731793,0.0778387467292932,1.00000000000294e-09,0.0611370379201752,2.93437304951679e-21,-0.518636953978977,-0.720767439085036,1.24276676333493,-3.15992850867337e-22
petleng,81,app,0.0517393936334204,0.0517393936334204,0.0517393936334204,0.0517393936334204,0.0697269192529346,0.0333272082578649,1.00000000000001e-09,5.05319475816543e-24,-0.728816888095461,1.57523577843663,-0.403214726696178,-2.50039152523427e-26
petleng,82,app,0.0508980999343277,0.0407127343437225,0.0553883843647728,0.0407127334117429,0.0445481624521141,0.0401118294345805,0.0468070928665813,0.034180984849123,-0.588051665507085,4917116.88293884,0.333815391065205,-0.000345204584034905
petleng,83,app,0.0632890413975667,0.0632890413975667,0.0632890413975667,0.0632890413975667,0.0622140995719317,0.0779776565810631,1.00000004355344e-09,4.35534377855378e-17,-0.537540060627418,1.03110497816105,-0.588414091672315,-6.49816645804286e-19
petleng,84,app,4.39084623644411e-17,4.39084623644411e-17,4.39084623644411e-17,4.39084623644411e-17,0.0553172467155887,0.0533071279082423,1.00000004412397e-09,3.21869523398338e-17,-5.00560159515977e-16,1.8313467817856e-15,2.89319147845881e-16,-5.76941260631718e-19
petleng,85,app,0.0700596920170758,0.0700596920170758,0.0700596920170758,0.0700596920170758,0.0623934868818271,0.0978136861621404,1.00000000005065e-09,5.06466923969631e-20,-0.639982979468081,1.07102840040345,0.432767534392613,-5.26528773218796e-22
petleng,86,app,8.48889527491936,8.48889527491936,8.48889527491936,8.48889527491936,1.05464155828185e-09,1e-09,1e-09,0,-1.04308950070246,0,0,0
petleng,87,app,0.0437677451247664,0.0437677451247664,0.0437677451247664,0.0437677451247664,0.0818162564053602,0.0365004301295507,1.00000000000026e-09,2.64268809155573e-22,-0.547419072388244,1.62198406921095,-0.203640629086876,-1.67396925103814e-23
petleng,88,app,0.0328902330052254,0.0328902330052254,0.0328902330052254,0.0328902330052254,0.0617199302299381,0.0353718574791125,1.00000000000011e-09,1.09683076188512e-22,-0.408732050906,1.16386267304579,-0.10474306031206,-4.51194403264465e-24
petleng,89,app,0.0685680637508122,0.0685680637508122,0.0685680637508122,0.0685680637508122,0.0806271804011517,0.0735842737280026,1.00000000015354e-09,1.53540120121831e-19,-0.604624987735487,1.23445716793492,0.618019639328615,-2.09151056488628e-21
petleng,90,app,0.0467612707973648,0.0467612707973648,0.0467612707973648,0.0467612707973648,0.0448479391385163,0.0393475840909556,0.0482786533504133,0.0320754643194637,-0.535328836361074,1.32122393509194,0.372726887271116,-0.00130842805134076
petleng,91,app,0.0626137302459787,0.0626137302459787,0.0626137302459787,0.0626137302459787,0.0815557358730932,0.0412709695361691,1.00000000164867e-09,1.64866865716333e-18,-0.678350425098611,1.18418215406188,1.4823967132812,-1.03404951185954e-20
petleng,92,app,0.0506125018009589,0.0506125018009589,0.0506125018009589,0.0506125018009589,0.0441595274513005,0.0402077487182346,0.0465381319386357,0.0336798020015504,-0.634818333299624,1.31879350105213,0.698236452343375,-0.000365396061065445
petleng,93,app,9.26640918068772,9.26640918068772,9.26640918068772,9.26640918068772,0.045505796263403,0.000178503522019037,1.05737986483562e-09,0,-1.04308950070246,0,0,0
petleng,94,app,0.0493369084036173,0.0493369084036173,0.0493369084036173,0.0493369084036173,0.0445364676992686,0.0415181627383604,0.0478328422250544,0.0353590250336628,-0.597645228491172,1.15556588594149,0.21682870040104,-0.00122444802310173
petleng,95,app,0.0545040946299536,0.0545040946299536,0.0545040946299536,0.0545040946299536,0.0535556272721016,0.0525512233094642,1.00000000000003e-09,2.53718357766438e-23,-0.641140259523856,1.03915612425355,0.801778084563045,-6.37287405759429e-25
petleng,96,app,0.0469676826970452,0.0469676826970452,0.0469676826970452,0.0469676826970452,0.0444028549536777,0.036270678480432,0.0502782023729326,0.0278604746810749,-0.553793519580441,1.62905101526973,0.0655094393136501,-0.000400535901325772
petleng,97,app,1.93572978760223,8.36504672135729e-06,1.31608407832742e-05,0,0.0010767903233227,0.0010767903233227,0.0010767903233227,0.0010767903233227,-1.04308950070246,0,0,0
petleng,98,app,0.047865885649398,0.047865885649398,0.047865885649398,0.047865885649398,0.0780713637329003,0.0165981937681891,1e-09,2.10676268086347e-25,-0.427709868716066,2.02592952977834,-0.770486494614105,-2.9841568584817e-27
petleng,99,app,0.0500638806893416,0.0500638806893416,0.0500638806893416,0.0500638806893416,0.0451099556724146,0.0344154881373361,0.0591081322652642,0.0239903770550651,-0.605108160769506,1.70163013940327,0.2430010862543,-0.000149665456937814
petleng,100,app,0.060088008359449,0.060088008359449,0.060088008359449,0.060088008359449,0.0742407882835105,0.0373442630191408,1.00000019869982e-09,1.9869982499774e-16,-0.535642561267671,1.23203033898719,-0.520382841793089,-9.51514709644042e-18
holediam,1,app,3.68117213759586,1.50538726614572e-05,0.000359423149392516,0,1.2494863268184e-09,1.2494863268184e-09,1.2494863268184e-09,1.2494863268184e-09,-0.0454969488975428,0,0,0
holediam,2,app,0.0017895529808452,0.0017895529808452,0.0017895529808452,0.0017895529808452,0.0181513921665654,0.0101670691314392,1.15599273833014e-07,6.07376185957503e-10,0.00409653730152612,0.000492993165508927,0.00214931684079839,1.61337374914267e-09
holediam,3,app,0.00136874511113186,0.00135215590581655,0.00135436139280633,0.00135215590439518,0.0204514130549806,0.00428687419153618,0.00773444952231177,0.000180427696431732,0.0149621552111678,-3552.5904436165,-3441.88222587353,0.000448823942410683
holediam,4,app,0.00277863464962304,0.00277863464962304,0.00277863464962304,0.00277863464962304,0.0179683290759237,0.00534086586007257,0.00951466453532858,0.000516527492564913,0.0131305442901109,0.045166793706659,-0.339696428562991,0.00136847769945391
holediam,5,app,0.000208344862557726,0.000208344862557726,0.000208344862557726,0.000208344862557726,0.0201394253695768,0.00845286940153516,1.15963007367768e-07,5.7406091653227e-10,0.0027297061768952,0.0302724666866128,-0.000628831853428644,1.47147538236661e-09
holediam,6,app,12.3474337705831,9.91361007152708,0.00185833111974274,0,0.000454343671375685,0.000454343671375685,0.000454343671375685,0.000454343671375685,-4.35518347722281e-30,-0.0425508450178103,-3.56431968515671e-99,0
holediam,7,app,11.3522944632241,10.2570764320264,9.38509301592032,0,1.17083439731234e-08,1.17083439731234e-08,1.17083439731234e-08,1.17083439731234e-08,2.52309134283224e-18,-0.0454629326836081,-0.0398331775702832,0
holediam,8,app,0.00407778489154655,0.00407778489154655,0.00407778489154655,0.00407778489154655,0.0187102117506781,0.0124157614236036,1.24904054430173e-07,1.04474280529676e-08,0.00795595124192375,-0.105614928482524,-0.0615916832006607,2.77534510246155e-08
holediam,9,app,13.5359720841065,9.61746068783586,2.52872325397955e-09,0,1.09522935674909e-09,1.09522935674909e-09,1.09522935674909e-09,1.09522935674909e-09,-0.0533643777780277,0,0,0
holediam,10,app,2.26695086373128e-05,1.33494791299365,0.000822242096370047,9.72229930550422e-300,6.05815225439338e-09,6.05815225439338e-09,6.05815225439338e-09,6.05815225439338e-09,2417019.00521141,-0.251802189675186,1267.97979080554,4.89611729420433e-300
holediam,11,app,12.2928245003794,0.716177289254738,6.24843856858592,0,7.38437213707868e-06,7.38437213707868e-06,7.38437213707868e-06,7.38437213707868e-06,0.33952888619105,0,0,0
holediam,12,app,0.00516196024529818,0.00516196024529818,0.00516196024529818,0.00516196024529818,0.0175658497568544,0.00554693342906098,0.0111781755209143,0.00101428016809406,0.0150001344320009,-54029.328091227,-181763.728621479,0.00267134551993992
holediam,13,app,0.00160305751534599,0.00160305751534599,0.00160305751534599,0.00160305751534599,0.0173287531617661,0.00471834253763511,0.0107176116221348,0.000312608714800823,0.0109575379246256,-14704.87691071,-85787.3505459732,0.000829737091334391
holediam,14,app,0.00067790875199027,0.00067790875199027,0.00067790875199027,0.00067790875199027,0.0187496474262837,0.00790815217404845,1.15299643232947e-07,3.00481246212646e-11,0.0015937750410963,0.0421718941718358,-0.00067745503720164,7.94304693331102e-11
holediam,15,app,4.33591655183569,0.0628279215249766,0.000683154899100606,0,8.30592209461668e-05,8.30592209461668e-05,8.30592209461668e-05,8.30592209461668e-05,-0.0462369762376513,0,0,0
holediam,16,app,13.5834917750281,11.6604950947675,0.000874987647289256,0,5.63949540145211e-06,5.63949540145211e-06,5.63949540145211e-06,5.63949540145211e-06,-1.57280101924206e-21,-0.0425508450178103,8.67884377208234e-96,0
holediam,17,app,0.000519952008046168,0.000519952008046168,0.000519952008046168,0.000519952008046168,0.0184386877420829,0.00447465772639888,0.00886482186769855,0.000100746515622646,0.00944032825657085,-16398.7903035752,-43598.4287847689,0.00026827467458164
holediam,18,app,0.000255348993042051,0.000255348993042051,0.000255348993042051,0.000255348993042051,0.0192325010194469,0.00694727674063915,1.15379938320541e-07,5.3645670322184e-12,0.00475493434813559,-0.00341100197333599,0.0019050787865877,1.42688153893706e-11
holediam,19,app,6.78339911399142,0.0029272319449557,0.216716257727544,0,3.172316314282e-05,3.172316314282e-05,3.172316314282e-05,3.172316314282e-05,0.178834871230903,0,0,0
holediam,20,app,0.000196347843236692,0.000196347843236692,0.000196347843236692,0.000196347843236692,0.0209215776076079,0.00722502598992031,1.15429251571648e-07,2.08947406857339e-11,0.00555588667310928,-0.00416158609644018,0.00232265614252676,5.540299647808e-11
holediam,21,app,0.00116520105352122,0.00116520105352122,0.00116520105352122,0.00116520105352122,0.0189168637722294,0.00823353960550487,1.15181665509136e-07,6.94203316462602e-11,0.00841352957701808,0.00581239007644914,0.0064522204485947,1.84364626124789e-10
holediam,22,app,13.2579659747215,10.2357615680764,4.96740865829739,0,0.00255750614628454,0.00255750614628454,0.00255750614628454,0.00255750614628454,-8.1237884715423e-21,-0.0398331775702832,-6.65635942933175e-67,0
holediam,23,app,0.005552429166652,0.000773217628889747,0.00077322013525597,0.000773217565863753,0.0168395011410636,0.011648583704734,0.0022057466965192,0.00220574576239473,-0.00309119635055444,5.40745296557466,31485.0957407313,0.000196606602503352
holediam,24,app,11.8699252712604,3.59703239146841,0.363056418436826,0,3.22275969205371e-08,3.22275969205371e-08,3.22275969205371e-08,3.22275969205371e-08,0.712004627052428,0,0,0
holediam,25,app,0.000613493690136336,0.000613493690136336,0.000613493690136336,0.000613493690136336,0.0193600449148045,0.01037472068091,1.01616543881642e-09,1.61654394725926e-11,0.00227845536712498,0.00636846547340482,0.00204541469014183,4.28243608651867e-11
holediam,26,app,5.56532722094586,7.60790069501827e-07,5.95271640376536,0,2.25463535949187e-08,2.25463535949187e-08,2.25463535949187e-08,2.25463535949187e-08,-11406918.8219329,0,0.338012699644072,0
holediam,27,app,0.000398072241734412,0.000398072241734412,0.000398072241734412,0.000398072241734412,0.0200401814198852,0.00724393637123712,1.15342397180539e-07,9.78368884609417e-12,0.004270578638576,0.010937154981431,0.0021873281402926,2.60826858687285e-11
holediam,28,app,0.00891556255365274,1.55146694488928,0.000122415846138381,0,1.09373798271781e-09,1.09373798271781e-09,1.09373798271781e-09,1.09373798271781e-09,-9758492.38654071,-0.0890018859787478,-3184.06568460218,0
holediam,29,app,1.03572106479157e-06,1.43904229150021,7.70323190926339e-07,7.91849516549408e-289,1e-09,1e-09,1e-09,1e-09,12305268.0572209,-0.326793576340695,0.168931188704155,7.18194965568999e-295
holediam,30,app,12.5398190611952,7.28347330732651,4.72363816120919,0,1.36958629880089e-09,1.36958629880089e-09,1.36958629880089e-09,1.36958629880089e-09,0.26145649638028,0,0,0
holediam,31,app,9.7473723375519,0.296369518475354,0.00417982009125646,0,0.000168914473753847,0.000168914473753847,0.000168914473753847,0.000168914473753847,0.712004632546003,0,0,0
holediam,32,app,0.000475456559160196,1.77061703541813,0.000357669039022318,0,1.03088523296225e-09,1.03088523296225e-09,1.03088523296225e-09,1.03088523296225e-09,-1.93088614914289e-12,-0.141663526168279,9.51830423174832e-16,0
holediam,33,app,6.69331166176551e-11,6.69331166176551e-11,6.69331166176551e-11,6.69331166176551e-11,0.0196916372902928,0.00797866146228205,1.0039255494475e-09,3.92554960742846e-12,0.00229107123788139,60152.4419279712,-1.47303580061015,1.03697303203444e-11
holediam,34,app,10.4797800487851,10.526713747931,0.00102175030197617,0,3.76567541301625e-09,3.76567541301625e-09,3.76567541301625e-09,3.76567541301625e-09,-7.39415870223485e-32,-0.0398331775702832,7.58632126265039e-64,0
holediam,35,app,0.000543972956761775,0.000543972956761775,0.000543972956761775,0.000543972956761775,0.0182545596517448,0.00692947692543658,1.15306772585533e-07,4.38686633946447e-12,0.00559575464197112,-0.000795700593414485,0.00357422457347431,1.15892684561492e-11
holediam,36,app,13.4741229312653,3.09873579313156,5.91110992330847,0,1.0931014377121e-06,1.0931014377121e-06,1.0931014377121e-06,1.0931014377121e-06,0.478599979591236,2.4067876176776e-24,-0.0454629327084256,0
holediam,37,app,0.326778768980985,1.39711307343014,0.00406862815868431,0,2.50279174011319e-07,2.50279174011319e-07,2.50279174011319e-07,2.50279174011319e-07,-90376.6732520645,11.6420217525089,13153361.1862535,0
holediam,38,app,13.3186951685464,10.4700113902807,5.49338073386475,0,0.00107143561714977,0.00107143561714977,0.00107143561714977,0.00107143561714977,-1.74949751832239e-17,0.630322909729786,6.88080578586283e-08,0
holediam,39,app,0.00271430891727721,0.00271430891727721,0.00271430891727721,0.00271430891727721,0.0175871614401019,0.0049517967038125,0.00968665422738461,0.000533012448943902,0.0126436128675192,16223.0201110045,-198118.87463016,0.00140477665409645
