variable,BM1,BMS,OU1,OUM,OUMV,OUMA,OUMVA,best,trait
petleng,137.837914448847,139.455109099378,128.748359786927,117.697976105909,118.785071112328,112.361742633497,114.313037327627,OUMA,Domatium.Growth
petleng,137.837914448847,139.944382312656,128.748359786927,122.92977175393,124.506225318684,-2883.60971748875,-1477.38659123905,OUMA,Domatium.Growth
petleng,137.837914448847,138.806697384902,128.748359786927,120.215041223868,121.441028297263,-1057.80304011021,-892.868914438928,OUMA,Domatium.Growth
petleng,137.837914448847,138.940573259791,128.748359786927,122.787400612598,124.037576561872,-921.943259825097,123.831781861657,OUMA,Domatium.Growth
petleng,137.837914448847,138.098909619617,128.748359786927,116.945049616784,118.0898916498,109.802358160547,-1034.02260208966,OUMVA,Domatium.Growth
petleng,137.837914448847,135.764753629209,128.748359786927,106.80795685905,106.834570585486,109.037843720773,-10501.9603407093,OUMVA,Domatium.Growth
petleng,137.837914448847,139.675012475073,128.748359786927,119.759057897573,121.214237203516,118.163388019127,120.330567722732,OUMA,Domatium.Growth
petleng,137.837914448847,136.182483137338,128.748359786927,111.133238238067,112.813229130786,-1814.95335277287,113.549988795742,OUMA,Domatium.Growth
petleng,137.837914448847,139.830470164817,128.748359786927,122.302687904471,123.875866640005,122.347534848828,124.611659699474,OUM,Domatium.Growth
petleng,137.837914448847,139.293897211805,128.748359786927,122.186010046388,123.844327273111,-2607.33169601515,121.351946333749,OUMA,Domatium.Growth
petleng,137.837914448847,139.060284533182,128.748359786927,120.101096071464,121.470369542559,122.269506949091,119.74441154677,OUMVA,Domatium.Growth
petleng,137.837914448847,137.885766134077,128.748359786927,109.547964314737,111.040267162922,111.454781204958,113.00205440644,OUM,Domatium.Growth
petleng,137.837914448847,138.073176160111,128.748359786927,121.543653833405,123.152121312602,-1711.2615826806,120.847976557412,OUMA,Domatium.Growth
petleng,137.837914448847,136.173317744684,128.748359786927,116.220709095137,117.266589495964,-2631.4735851798,115.863540651393,OUMA,Domatium.Growth
petleng,137.837914448847,139.263738509416,128.748359786927,122.948866252005,124.388262436062,-747.885987030479,-1218.6186678612,OUMVA,Domatium.Growth
petleng,137.837914448847,139.831266022333,128.748359786927,125.113749695033,126.649743275669,-2192.44289868947,-1388.99407405101,OUMA,Domatium.Growth
petleng,137.837914448847,136.16866702183,128.748359786927,116.601246496317,118.235215019713,-2073.55768552849,-2071.2116255506,OUMA,Domatium.Growth
petleng,137.837914448847,138.447829884248,128.748359786927,117.837644138025,118.883907569324,113.919140198942,-1009.77524049389,OUMVA,Domatium.Growth
petleng,137.837914448847,139.275737665918,128.748359786927,122.675051790663,124.025335925291,-2164.92410577378,-2926.51206846891,OUMVA,Domatium.Growth
petleng,137.837914448847,139.122849222481,128.748359786927,114.979035569134,116.220568548784,110.166387100532,111.370152253716,OUMA,Domatium.Growth
petleng,137.837914448847,138.919681423233,128.748359786927,116.121896436662,115.977198378421,117.16060350947,111.172966866027,OUMVA,Domatium.Growth
petleng,137.837914448847,138.269289570911,128.748359786927,115.641904131321,116.613140690726,109.929731969539,111.323869389361,OUMA,Domatium.Growth
petleng,137.837914448847,139.558744076405,128.748359786927,122.840049742791,124.421248614119,-2116.37475842232,-1796.62075504656,OUMA,Domatium.Growth
petleng,137.837914448847,139.576312398325,128.748359786927,123.178563061976,124.376647030914,-2629.2618275462,-2408.13153642727,OUMA,Domatium.Growth
petleng,137.837914448847,135.578367102306,128.748359786927,111.456450199637,113.193443316735,-1115.76848426074,114.172687174585,OUMA,Domatium.Growth
holediam,47.5676655378034,45.8405322336709,32.7861515459397,13.5997577019906,12.2620810390828,-1604.97031803467,-269.144160934546,OUMA,Domatium.Growth
holediam,47.5676655378034,47.8164364412917,32.7861515459397,16.743632222517,15.1919536160982,-4248.1847888918,-3111.40025810452,OUMA,Domatium.Growth
holediam,47.5676655378034,47.9420550395946,32.7861515459397,16.7365140376751,15.1862710907248,-3635.53631947322,-2011.64799344403,OUMA,Domatium.Growth
holediam,47.5676655378034,43.740828867472,32.7861515459397,14.532285404792,12.8290803485217,-707.905543841092,-589.873957660027,OUMA,Domatium.Growth
holediam,47.5676655378034,48.6960506417445,32.7861515459397,16.7471267712025,15.1947410235282,-2720.82622535825,-2842.99170499601,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.0718107096142,32.7861515459397,16.8028895290934,15.239217772323,-3631.07958824496,-2327.4784774201,OUMA,Domatium.Growth
holediam,47.5676655378034,48.3842120190619,32.7861515459397,17.1374818282727,15.5060133847387,-2689.18571588537,-1338.73809371341,OUMA,Domatium.Growth
holediam,47.5676655378034,44.4275849402611,32.7861515459397,14.2553318837993,12.3069885905018,-1776.81202325445,-1460.72933821072,OUMA,Domatium.Growth
holediam,47.5676655378034,48.7276211721199,32.7861515459397,16.7367975812997,15.1865019479673,-3249.04980473303,-2273.97923593772,OUMA,Domatium.Growth
holediam,47.5676655378034,49.0635092868814,32.7861515459397,18.702798888894,16.7544251235437,-1842.83114761587,-1840.48135003556,OUMA,Domatium.Growth
holediam,47.5676655378034,45.5248953952868,32.7861515459397,14.2756436421897,12.68922227727,-12.0947780139463,-1378.65965632784,OUMVA,Domatium.Growth
holediam,47.5676655378034,43.738529085232,32.7861515459397,13.421379856359,10.6681550402132,-19.8643604282057,-967.705864583723,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.9479646053451,32.7861515459397,13.4694917770158,12.0530065478287,-1610.61374687819,-2726.2595501302,OUMVA,Domatium.Growth
holediam,47.5676655378034,43.4685108197151,32.7861515459397,14.2893702022037,12.0563466818609,-16.2297608054443,-809.181347433766,OUMVA,Domatium.Growth
holediam,47.5676655378034,44.3155979859929,32.7861515459397,13.0723584111869,10.66934785165,-20.1717975907984,-2314.29947420887,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.4609278320434,32.7861515459397,18.287001035213,16.4225908288183,-3614.85800307181,-2075.734772489,OUMA,Domatium.Growth
holediam,47.5676655378034,44.1690857925082,32.7861515459397,13.0904820205788,11.8283599916024,-2324.38170034636,-214.761217207309,OUMA,Domatium.Growth
holediam,47.5676655378034,48.6432197558611,32.7861515459397,16.7544103206519,15.2057755385722,-2015.23906194114,-2012.88933686195,OUMA,Domatium.Growth
holediam,47.5676655378034,47.9280951393157,32.7861515459397,16.7338953035808,15.1859126259421,-4786.56250015162,-4384.94431703315,OUMA,Domatium.Growth
holediam,47.5676655378034,44.9437742731515,32.7861515459397,15.271958429459,13.8910449031046,-896.109962815039,-960.251875499811,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.103147765184,32.7861515459397,16.73341989665,15.1855494191364,-2546.91271130526,-2871.70773187799,OUMVA,Domatium.Growth
holediam,47.5676655378034,43.5470826903174,32.7861515459397,15.5963725778338,13.0417848296744,-15.7526617587987,-13.9819358448089,OUMA,Domatium.Growth
holediam,47.5676655378034,43.3347894204304,32.7861515459397,15.4458254310986,12.6939534981367,-16.5704544579007,-18.1469821020329,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.12994374529,32.7861515459397,15.1127936586651,14.1815479610114,-3536.4941943456,-2586.36197002184,OUMA,Domatium.Growth
holediam,47.5676655378034,48.0801165833758,32.7861515459397,16.7315368255628,15.1853319865748,-3732.88360404659,-3287.31096074925,OUMA,Domatium.Growth
holediam,47.5676655378034,44.3087136095971,32.7861515459397,16.1327776472714,14.4992475181889,-619.947545622172,-1178.2990724415,OUMVA,Domatium.Growth
holediam,47.5676655378034,49.13068042548,32.7861515459397,15.4690955088278,13.5210797513122,-1759.65661718809,-911.414877040512,OUMA,Domatium.Growth
holediam,47.5676655378034,47.0562541819119,32.7861515459397,18.0046606724579,18.976040204092,-606.142086914393,16.9301152283826,OUMA,Domatium.Growth
holediam,47.5676655378034,45.5830709069379,32.7861515459397,14.013155544893,11.6198958362506,-1119.54913392286,-957.747402008382,OUMA,Domatium.Growth
holediam,47.5676655378034,47.1420710806019,32.7861515459397,16.7340262869726,15.1854361874444,-1531878533443.53,-3839.77077670124,OUMA,Domatium.Growth
holediam,47.5676655378034,47.843475690771,32.7861515459397,15.4752699919656,13.9469815904436,-3301.59268679819,-2190.16069267007,OUMA,Domatium.Growth
holediam,47.5676655378034,48.5737228751819,32.7861515459397,16.293701187332,15.4015348755834,-1778.02940922062,-1775.67990143218,OUMA,Domatium.Growth
holediam,47.5676655378034,41.9636732114809,32.7861515459397,14.8582507107208,13.9010963021292,7.3391700076633,-33.9009249287078,OUMVA,Domatium.Growth
holediam,47.5676655378034,41.5798181428959,32.7861515459397,14.5560846409604,13.0553010480902,12.7240423828311,14.929864518785,OUMA,Domatium.Growth
holediam,47.5676655378034,47.2063511564895,32.7861515459397,16.7349105698343,15.1870705442111,-2223.0648050224,-2858.46576867859,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.0351305100708,32.7861515459397,12.534907013041,11.4469793061266,-605.424715761274,-4624010665.73841,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.1171273000905,32.7861515459397,14.6655062867031,12.5068316989961,-1202.42651685071,-1002.16874770855,OUMA,Domatium.Growth
holediam,47.5676655378034,47.7773863078529,32.7861515459397,14.7126048508827,12.9663632929515,-2077.54760318711,-2075.19783658884,OUMA,Domatium.Growth
holediam,47.5676655378034,42.6710534737353,32.7861515459397,12.383572543216,10.1124262916673,-800491276.845089,-6523.57416598994,OUMA,Domatium.Growth
holediam,47.5676655378034,43.7867558757372,32.7861515459397,13.3712208240726,10.604592404974,-17.8902375849948,-1370.12798756639,OUMVA,Domatium.Growth
holediam,47.5676655378034,43.0521420170404,32.7861515459397,12.823180350089,11.8838018651017,-781.183841133819,-1696.70195293928,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.3193763783434,32.7861515459397,16.4767287972774,14.5897147613032,-594.035324215446,-3638.3159213349,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.9729665270028,32.7861515459397,17.4456269004815,15.7516837014958,-1769.45814112919,-1767.10726880451,OUMA,Domatium.Growth
holediam,47.5676655378034,46.4554298308035,32.7861515459397,13.6584205145129,12.3547115816093,-1093.86170257323,-1254.672637842,OUMVA,Domatium.Growth
holediam,47.5676655378034,46.2330860867507,32.7861515459397,15.7115182398304,13.9454427933609,6.76399381480183,-829.364490242168,OUMVA,Domatium.Growth
holediam,47.5676655378034,46.9967677688339,32.7861515459397,16.7342378182506,15.1860581401187,-2958.23298668432,-2952.67693109875,OUMA,Domatium.Growth
holediam,47.5676655378034,48.7945120409884,32.7861515459397,16.7733389853441,15.2156483168427,-5097.41399718946,-3620.30545473512,OUMA,Domatium.Growth
holediam,47.5676655378034,49.4127015619681,32.7861515459397,16.7338850508386,15.1859867863651,-5242.58474150382,-6416.4550379729,OUMVA,Domatium.Growth
holediam,47.5676655378034,43.8953899146345,32.7861515459397,13.3248565747074,11.1047547080377,-1487.1674978183,-637.133900932536,OUMA,Domatium.Growth
holediam,47.5676655378034,47.9327496534233,32.7861515459397,19.7218155496333,17.265604820078,-1826.94998358798,-1512.76789143428,OUMA,Domatium.Growth
holediam,47.5676655378034,48.4606430732149,32.7861515459397,16.8301192295183,20.6903600146892,-3407.99776553455,-3404.51313213626,OUMA,Domatium.Growth
holediam,47.5676655378034,41.12081307883,32.7861515459397,14.5422869988009,13.0432751163678,10.1804146820111,11.4215236899831,OUMA,Domatium.Growth
holediam,47.5676655378034,47.6394606760435,32.7861515459397,16.7342271621719,15.1860504310339,-1853.44040678739,-105369.779705368,OUMVA,Domatium.Growth
holediam,47.5676655378034,46.9546156467515,32.7861515459397,16.7331707136265,15.1857879593402,-240573253374.521,-1793.16538645968,OUMA,Domatium.Growth
holediam,47.5676655378034,43.2783150759384,32.7861515459397,14.2018674655652,12.4532279725834,-1018.5557374227,-1383.5396476208,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.1992903551797,32.7861515459397,16.7339698371358,15.1859390282972,-3239.10104094251,-3468.64720745217,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.4570526399138,32.7861515459397,17.1819841814362,15.5414905112193,-3686.53692622005,-3873.18272759257,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.5121463292823,32.7861515459397,14.5118375674049,12.5723150776446,16.4948005410992,-2996.59237141198,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.9985737650886,32.7861515459397,13.5573447812834,12.0935266392061,-4283.09247456731,-1150.9712955958,OUMA,Domatium.Growth
holediam,47.5676655378034,44.3470131802749,32.7861515459397,14.9306970958557,13.0413007532634,-827.492485764305,-2086.56470944049,OUMVA,Domatium.Growth
holediam,47.5676655378034,42.8553102308857,32.7861515459397,14.2516670016901,12.5884540853308,-1472.93927058174,-1233.96712011695,OUMA,Domatium.Growth
holediam,47.5676655378034,47.1300355210902,32.7861515459397,16.4689049475934,14.7173880805542,-2595.29487174212,-3601.27314110012,OUMVA,Domatium.Growth
holediam,47.5676655378034,40.1433082492621,32.7861515459397,14.463412349052,13.0569267390642,-1466.86161189767,-2448.53276233753,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.5697047533012,32.7861515459397,16.7389391455423,15.188444092646,-4572.59746416049,-2961.19683123212,OUMA,Domatium.Growth
holediam,47.5676655378034,48.9319078820965,32.7861515459397,16.9720153083627,15.3740894648766,-2013.48463120288,-2011.1348665306,OUMA,Domatium.Growth
holediam,47.5676655378034,47.9312831657485,32.7861515459397,16.73647008178,15.1862238866486,-4891.48994839338,-6128.60912027926,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.858746423952,32.7861515459397,16.7338883584588,15.1859175594111,-4917.77172150792,-5034.87559951759,OUMVA,Domatium.Growth
holediam,47.5676655378034,46.7579707280071,32.7861515459397,16.6301091609878,15.3062313497046,-2482.23456376983,-3017.62385589757,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.3503805029975,32.7861515459397,16.6241311844339,14.8319524822843,-2487.1610763959,-2424.89118953649,OUMA,Domatium.Growth
holediam,47.5676655378034,45.9994531281198,32.7861515459397,12.7886282308757,11.5422796723501,-63199.1577816548,-1600.50656634959,OUMA,Domatium.Growth
holediam,47.5676655378034,47.8146112863542,32.7861515459397,16.7343595763195,15.1859995119704,-1765.7863643692,-909623498789555,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.7129241959977,32.7861515459397,16.8038053421397,15.1881431505835,-3826.46584839028,-2477.25569755161,OUMA,Domatium.Growth
holediam,47.5676655378034,44.986826879605,32.7861515459397,13.7957191776548,12.3433112001643,-2292.37003123557,-1194.81141250482,OUMA,Domatium.Growth
holediam,47.5676655378034,47.8253982436758,32.7861515459397,16.7338740673548,15.1859130260534,-2513.30449759394,-4425.76176304399,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.7693702937994,32.7861515459397,15.2257404412189,13.5365385219649,-804.754301502134,-399.009908560583,OUMA,Domatium.Growth
holediam,47.5676655378034,43.9492126107351,32.7861515459397,14.574710410928,13.1489280590991,-1333.25143299704,-2370.73782288752,OUMVA,Domatium.Growth
holediam,47.5676655378034,46.1617046931069,32.7861515459397,15.065202315015,13.0818774583108,-2857.82432736167,-2962.53590661663,OUMVA,Domatium.Growth
holediam,47.5676655378034,49.0471812187308,32.7861515459397,16.385141199628,14.8619003624277,-1042.85646672331,-1059.3355577553,OUMVA,Domatium.Growth
holediam,47.5676655378034,46.920017961706,32.7861515459397,16.734179888875,15.2531516698538,-2614.93435961725,-4981.12650584038,OUMVA,Domatium.Growth
holediam,47.5676655378034,45.4411437478591,32.7861515459397,15.0081086628105,13.9450266349036,-8.0896474877038,-717.614051527972,OUMVA,Domatium.Growth
holediam,47.5676655378034,44.8746823087975,32.7861515459397,12.5295379141603,11.4782796416188,14.8148954384908,3.67017085618686,OUMVA,Domatium.Growth
holediam,47.5676655378034,44.6761368342969,32.7861515459397,14.6848120430494,12.5072045977378,-16.191778139364,-1596.3493917627,OUMVA,Domatium.Growth
holediam,47.5676655378034,44.2513076269523,32.7861515459397,14.325608000065,12.7912161835012,-2414.03244012268,-1374.45285257337,OUMA,Domatium.Growth
holediam,47.5676655378034,41.3606354984034,32.7861515459397,12.8433925051347,9.97725175280887,-2211.10284281036,-3061.18852490369,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.5237929617062,32.7861515459397,16.7371103780527,15.1867513094326,-3037.7610358302,-3984.24390994376,OUMVA,Domatium.Growth
holediam,47.5676655378034,41.1320892800738,32.7861515459397,12.9856242187533,11.2344596788089,13.6811128733016,6.49585412467256,OUMVA,Domatium.Growth
holediam,47.5676655378034,40.4554737935995,32.7861515459397,11.9612462414392,10.941130564319,-1208.54721778279,-1674.29192849297,OUMVA,Domatium.Growth
holediam,47.5676655378034,47.4894217147371,32.7861515459397,16.574535726361,15.0030745244296,-37146907034032824,-16644483550341888,OUMA,Domatium.Growth
holediam,47.5676655378034,50.006007053394,32.7861515459397,16.4226675456703,14.9359630010151,-4561.50983069364,-2888.37796853506,OUMA,Domatium.Growth
holediam,47.5676655378034,48.7409020161152,32.7861515459397,18.7942346710897,16.8265137860233,-3447.35442025152,-1902.59576705416,OUMA,Domatium.Growth
holediam,47.5676655378034,48.2260172755898,32.7861515459397,16.69753693399,15.1626780954631,-3487.84331702216,-3003.97260396849,OUMA,Domatium.Growth
holediam,47.5676655378034,49.3842615760896,32.7861515459397,18.5374045477393,16.6246650704672,-81277846231.6568,-2071.21162675643,OUMA,Domatium.Growth
holediam,47.5676655378034,46.690849925033,32.7861515459397,14.7450063309231,12.7403583606571,-1888.84524596021,-1223.52757370661,OUMA,Domatium.Growth
holediam,47.5676655378034,48.1869993850483,32.7861515459397,16.73394581322,15.1859285613923,-3330.58104365766,-3287.02522567,OUMA,Domatium.Growth
holediam,47.5676655378034,45.8351736522517,32.7861515459397,14.6201964927587,12.735150819942,-15.1798249162384,-1461.88994762651,OUMVA,Domatium.Growth
holediam,47.5676655378034,42.2930880660507,32.7861515459397,14.5265377121623,13.243830595633,-1575.94322504976,-1826.59365085528,OUMVA,Domatium.Growth
holediam,47.5676655378034,43.7583218530372,32.7861515459397,15.8693682789108,14.4154913495317,-2756.56525268889,-792.231109094455,OUMA,Domatium.Growth
holediam,47.5676655378034,47.7431830134414,32.7861515459397,16.7338892924824,15.1859145820774,-2265.52280257548,-3867.12429503169,OUMVA,Domatium.Growth
holediam,47.5676655378034,48.2572169540816,32.7861515459397,16.7343319064276,15.1860051571074,-4988.54617700161,-4610.0966996926,OUMA,Domatium.Growth
holediam,47.5676655378034,45.0216521688813,32.7861515459397,13.7056088318559,12.5951244744035,-1877.34389360168,-1284.20829434947,OUMA,Domatium.Growth
stemarea,297.250987954723,304.711503233895,299.308515082554,302.184225653468,306.877139360761,-691.754306615631,308.97864474023,OUMA,Mating.System
stemarea,297.250987954723,301.167450887014,299.308515082554,300.214707908051,302.358095792536,-2083.65041946176,305.519463893006,OUMA,Mating.System
stemarea,297.250987954723,301.499632975992,299.308515082554,300.561951983008,303.908342281547,-3356.67295688581,303.845589484834,OUMA,Mating.System
stemarea,297.250987954723,302.908310883026,299.308515082554,301.524850524806,305.193920651989,304.649090538081,301.475133098442,BM1,Mating.System
stemarea,297.250987954723,303.956769608128,299.308515082554,301.743119517266,302.929509866626,303.573923683654,-1104.6468995796,OUMVA,Mating.System
stemarea,297.250987954723,302.63674788683,299.308515082554,300.385129745404,303.865238670831,302.998675143873,304.899669436744,BM1,Mating.System
stemarea,297.250987954723,299.520532640262,299.308515082554,300.55272237642,300.375050851746,301.113219008298,302.839190563166,BM1,Mating.System
stemarea,297.250987954723,302.527634556638,299.308515082554,302.287967316675,303.135541715788,304.513451842745,301.068544841859,BM1,Mating.System
stemarea,297.250987954723,301.972205976738,299.308515082554,301.524509987528,304.389108332978,301.015742517063,305.930020603692,BM1,Mating.System
stemarea,297.250987954723,304.204045372397,299.308515082554,303.029896081322,306.557701757871,301.415775991337,298.840848060077,BM1,Mating.System
stemarea,297.250987954723,304.38201150268,299.308515082554,302.943483208415,305.306958928722,304.330909514635,300.134614871118,BM1,Mating.System
stemarea,297.250987954723,294.098169879185,299.308515082554,299.069700254305,296.515073911168,302.598886899708,301.503109809386,BMS,Mating.System
stemarea,297.250987954723,302.788929469128,299.308515082554,303.306457548285,305.205833921492,-1216.44864434237,308.894403114818,OUMA,Mating.System
stemarea,297.250987954723,296.838159348003,299.308515082554,298.831447197922,298.802393595352,-1424.82776080812,300.774065179289,OUMA,Mating.System
stemarea,297.250987954723,301.317058794206,299.308515082554,299.045936677684,302.819606596633,-864.561731431471,-737.77635308556,OUMA,Mating.System
stemarea,297.250987954723,304.470366512461,299.308515082554,303.067840767631,306.886290923324,-1993.60289161546,302.633262451756,OUMA,Mating.System
stemarea,297.250987954723,298.382455942592,299.308515082554,302.73388731521,300.087056883657,-2025.67586226811,300.532483019315,OUMA,Mating.System
stemarea,297.250987954723,301.877921773265,299.308515082554,302.417801982091,304.294835610878,301.206424795568,301.153505135791,BM1,Mating.System
stemarea,297.250987954723,304.267627194499,299.308515082554,302.960477175526,306.671560812956,-1184.14293624627,306.992100383433,OUMA,Mating.System
stemarea,297.250987954723,296.939365330922,299.308515082554,299.779788366161,298.49748897123,295.019930112186,291.792335178019,OUMVA,Mating.System
stemarea,297.250987954723,298.404089758791,299.308515082554,298.081038739497,298.804280731138,-160.052850029022,301.645732541484,OUMA,Mating.System
stemarea,297.250987954723,302.175657500307,299.308515082554,301.794711879787,303.241776103957,302.758358409162,-234.937082199989,OUMVA,Mating.System
stemarea,297.250987954723,301.056349955361,299.308515082554,298.845614523384,302.937390414014,299.433480726242,304.115786231078,BM1,Mating.System
stemarea,297.250987954723,302.389409932828,299.308515082554,303.382591340081,304.806313992548,306.528116637905,301.456219533659,BM1,Mating.System
stemarea,297.250987954723,304.507181427455,299.308515082554,302.75737281229,306.788035544469,306.425680947918,311.263620348563,BM1,Mating.System
stemarea,297.250987954723,298.334601526374,299.308515082554,300.81917248069,300.751507468643,299.435716013513,303.419905537059,BM1,Mating.System
stemarea,297.250987954723,303.848417302412,299.308515082554,300.441309726237,304.857914180391,-1813.21248695491,306.412935515508,OUMA,Mating.System
stemarea,297.250987954723,300.962839290643,299.308515082554,302.697442603528,303.379743636825,294.462853439116,293.289246699285,OUMVA,Mating.System
stemarea,297.250987954723,293.451066423819,299.308515082554,299.628290247818,294.628851178696,-449.201677853691,291.709568872293,OUMA,Mating.System
stemarea,297.250987954723,300.581417946125,299.308515082554,301.8776551222,302.674768340045,-1387.47365104099,307.132705046884,OUMA,Mating.System
stemarea,297.250987954723,303.987611680739,299.308515082554,301.841006354566,306.207732366721,-1865.11132692601,303.390015481777,OUMA,Mating.System
stemarea,297.250987954723,296.580700534637,299.308515082554,301.766996176862,298.997595217655,-2022.8878815708,-614.016625018994,OUMA,Mating.System
stemarea,297.250987954723,300.987554057176,299.308515082554,302.837888552483,302.39608861595,-2780.85084622357,300.912815639272,OUMA,Mating.System
stemarea,297.250987954723,303.639778639825,299.308515082554,302.969565124676,306.05660120259,-1925.79298555016,303.490143916413,OUMA,Mating.System
stemarea,297.250987954723,294.378195824302,299.308515082554,293.30535698832,293.395423083674,296.472733086298,-1653.23312216126,OUMVA,Mating.System
stemarea,297.250987954723,301.097188328571,299.308515082554,302.849848065247,302.979565622374,-1434.32662327189,304.033273198955,OUMA,Mating.System
stemarea,297.250987954723,303.411811469983,299.308515082554,302.152611707974,305.627165464184,-301.329157209437,-31.2813528815001,OUMA,Mating.System
stemarea,297.250987954723,292.885933423197,299.308515082554,293.0444585965,293.132951091842,-926.542788155124,119.430417924406,OUMA,Mating.System
stemarea,297.250987954723,297.158033988453,299.308515082554,294.923514650092,291.981014555263,292.485235578381,293.899814819278,OUMV,Mating.System
stemarea,297.250987954723,300.108598320903,299.308515082554,300.214890039967,302.526148703223,-1339.99115543407,299.162160346052,OUMA,Mating.System
stemarea,297.250987954723,300.357099975281,299.308515082554,300.765790043316,300.239172936797,297.057003305793,299.947135036005,OUMA,Mating.System
stemarea,297.250987954723,297.655767189173,299.308515082554,296.772621673611,297.310305836527,294.3876968987,297.263030094174,OUMA,Mating.System
stemarea,297.250987954723,300.391190252211,299.308515082554,299.707337182096,301.752302121359,300.528812064289,301.168770033802,BM1,Mating.System
stemarea,297.250987954723,303.808322289096,299.308515082554,303.230572011912,304.743847965317,-2513.86143691157,303.893279523386,OUMA,Mating.System
stemarea,297.250987954723,297.098634624639,299.308515082554,299.017046922823,298.624842125881,299.636867524123,299.83667636167,BMS,Mating.System
stemarea,297.250987954723,305.322514890854,299.308515082554,303.238685384395,307.728203636042,-1808067.52165192,306.599077584025,OUMA,Mating.System
stemarea,297.250987954723,302.101812196269,299.308515082554,300.20458586329,304.292772805218,-2979.56069133484,302.455539689961,OUMA,Mating.System
stemarea,297.250987954723,303.475167393622,299.308515082554,300.945337074787,305.677763166887,-1867.61145668984,309.920521376718,OUMA,Mating.System
stemarea,297.250987954723,300.373546187642,299.308515082554,297.792438421129,300.615276531929,297.863023177852,-1765.13514536618,OUMVA,Mating.System
stemarea,297.250987954723,303.190007507599,299.308515082554,300.779753877789,303.966876972969,303.813152315353,308.163783499887,BM1,Mating.System
stemarea,297.250987954723,305.054613567545,299.308515082554,303.117011264152,307.374687182043,301.650006232158,302.354988166914,BM1,Mating.System
stemarea,297.250987954723,296.390310939596,299.308515082554,300.638911459565,298.013083970467,-413.431164316534,-282.544143942335,OUMA,Mating.System
stemarea,297.250987954723,305.482547808731,299.308515082554,303.30027826279,307.831162846251,303.01110306441,306.477734071706,BM1,Mating.System
stemarea,297.250987954723,301.265761753354,299.308515082554,300.432862110945,303.645663005553,296.631489448409,299.863737114861,OUMA,Mating.System
stemarea,297.250987954723,297.039919168432,299.308515082554,300.247453969883,299.133496628549,292.426189354289,295.226983278303,OUMA,Mating.System
stemarea,297.250987954723,302.688442452637,299.308515082554,302.01298701992,305.105345823829,304.648974640343,308.431292118948,BM1,Mating.System
stemarea,297.250987954723,304.655221159999,299.308515082554,302.678194448213,306.888107436743,-2321.78443809293,299.727980081438,OUMA,Mating.System
stemarea,297.250987954723,299.674827101972,299.308515082554,301.277037956866,301.352686045857,-455.538893290921,303.738680739521,OUMA,Mating.System
stemarea,297.250987954723,302.733860364322,299.308515082554,303.074981626305,304.070842363402,304.839361703882,297.900059632478,BM1,Mating.System
stemarea,297.250987954723,303.632772489307,299.308515082554,302.445165739228,305.98588848572,303.744358840175,302.627100590219,BM1,Mating.System
stemarea,297.250987954723,299.101639921767,299.308515082554,298.494970082056,301.518543372343,-991.588453773901,303.985826584014,OUMA,Mating.System
stemarea,297.250987954723,300.05363850889,299.308515082554,301.255033488968,302.470538970237,297.558725066345,302.593939498066,BM1,Mating.System
stemarea,297.250987954723,301.989950601438,299.308515082554,298.881551951896,303.347471111191,-247.302871068553,305.895587460229,OUMA,Mating.System
stemarea,297.250987954723,304.742229550604,299.308515082554,302.743388745783,307.123052350981,-2041.36261616068,305.451356537261,OUMA,Mating.System
stemarea,297.250987954723,302.044112675287,299.308515082554,302.069338507631,304.461012209515,303.93295317378,307.617829629269,BM1,Mating.System
stemarea,297.250987954723,298.273515548073,299.308515082554,296.478124339962,297.532350232481,297.156909648632,295.017087287087,OUMVA,Mating.System
stemarea,297.250987954723,295.296375781167,299.308515082554,298.055208774107,294.763951081362,300.201714986086,294.548175155016,OUMVA,Mating.System
stemarea,297.250987954723,297.958638135759,299.308515082554,299.852057537725,300.375543249312,300.092855409979,300.360302129779,BM1,Mating.System
stemarea,297.250987954723,303.134771905988,299.308515082554,300.955964209756,305.314009060592,303.901685805112,301.983416919079,BM1,Mating.System
stemarea,297.250987954723,302.692663006503,299.308515082554,302.175643047396,303.906652054751,304.416900427936,300.134059137321,BM1,Mating.System
stemarea,297.250987954723,303.687688182893,299.308515082554,302.896563743239,306.104592158644,-403.753428757013,304.165187189741,OUMA,Mating.System
